index,cwe key word,matched key word,file,func,hunk,function_name,note,repo,branch,url,testcase
161,"{'CWE-79': ['XSS', 'Cross Site Scripting']}",{'CWE-79': ['XSS']},6(4),10,31,"['permitsMethod', 'permitsConstructor', 'permitsStaticMethod', 'permitsFieldGet', 'permitsFieldSet', 'permitsStaticFieldGet', 'permitsStaticFieldSet', None, None, None, 'runScript', 'run', None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]",,script-security-plugin,"['master', 'remotes/origin/1251.x', 'remotes/origin/HEAD -> origin/master', 'remotes/origin/master']",https://github.com/jenkinsci/script-security-plugin/commit/85d16bd851b355458f6396dbc4f92c3e0eebcd72,0
162,"{'CWE-79': ['XSS', 'Cross Site Scripting']}",{'CWE-79': ['XSS']},4(3),9,11,"[None, None, None, 'permitsMethod', 'permitsConstructor', 'permitsStaticMethod', 'permitsFieldGet', 'permitsFieldSet', 'permitsStaticFieldGet', 'permitsStaticFieldSet', 'toString']",,workflow-cps-plugin,"['master', 'remotes/origin/3653.x', 'remotes/origin/3697.x', 'remotes/origin/3894.x', 'remotes/origin/3908.x', 'remotes/origin/HEAD -> origin/master', 'remotes/origin/dependabot/maven/io.jenkins.tools.bom-bom-2.426.x-3208.vb_21177d4b_cd9', 'remotes/origin/dependabot/maven/org.tmatesoft.svnkit-svnkit-cli-1.10.11', 'remotes/origin/dependabot/npm_and_yarn/plugin/babel/preset-env-7.25.4', 'remotes/origin/dependabot/npm_and_yarn/plugin/braces-3.0.3', 'remotes/origin/dependabot/npm_and_yarn/plugin/less-loader-12.2.0', 'remotes/origin/dependabot/npm_and_yarn/plugin/mini-css-extract-plugin-2.9.1', 'remotes/origin/dependabot/npm_and_yarn/plugin/postcss-less-6.0.0', 'remotes/origin/dependabot/npm_and_yarn/plugin/webpack-5.94.0', 'remotes/origin/master']",https://github.com/jenkinsci/workflow-cps-plugin/commit/1af77ffcc773ffac4eb49956168b9778dca9a3b6,0
163,"{'CWE-79': ['XSS', 'Cross Site Scripting']}",{'CWE-79': ['XSS']},6(4),10,31,"['permitsMethod', 'permitsConstructor', 'permitsStaticMethod', 'permitsFieldGet', 'permitsFieldSet', 'permitsStaticFieldGet', 'permitsStaticFieldSet', None, None, None, 'runScript', 'run', None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]",,script-security-plugin,"['master', 'remotes/origin/1251.x', 'remotes/origin/HEAD -> origin/master', 'remotes/origin/master']",https://github.com/jenkinsci/script-security-plugin/commit/85d16bd851b355458f6396dbc4f92c3e0eebcd72,0
164,"{'CWE-79': ['XSS', 'Cross Site Scripting']}",{'CWE-79': ['XSS']},10(10),17,30,"['ArArchiveInputStream', 'asInt', 'asInt', 'asInt', 'asInt', 'asInt', 'public void close', 'public ArArchiveEntry getNextArEntry', 'public int read', 'private int fill', 'fillGNUSparse0xData', 'void fillGNUSparse1xData', 'void fillGNUSparse1xData', 'private void processPaxHeader', 'private void processPaxHeader', 'private void processPaxHeader', 'private void processPaxHeader', 'private void processPaxHeader', 'protected static List<TarArchiveStructSparse> parseFromPAX01SparseHeaders', 'protected static List<TarArchiveStructSparse> parseFromPAX01SparseHeaders', 'protected static Map<String, String> parsePaxHeaders', 'private Integer readNumber', 'addPropertyChangeListener', 'completed', None, 'protected void firePropertyChange', 'protected void firePropertyChange', 'private Integer readNumber', 'add', None]",,commons-compress,"['master', 'remotes/origin/HEAD -> origin/master', 'remotes/origin/dependabot/maven/mockito.version-5.13.0', 'remotes/origin/master', 'remotes/origin/release']",https://github.com/apache/commons-compress/commit/adda4c1829aaae45939e370f47b478ef7f3e7e33,0
165,"{'CWE-79': ['XSS', 'Cross Site Scripting']}",{'CWE-79': ['XSS']},2(1),1,3,"[None, None, None]",,graylog2-server,['remotes/origin/5.1'],https://github.com/Graylog2/graylog2-server/commit/1596b749db86368ba476662f23a0f0c5ec2b5097,1
166,"{'CWE-79': ['XSS', 'Cross Site Scripting']}",{'CWE-79': ['XSS']},2(1),1,3,"[None, None, None]",,graylog2-server,['remotes/origin/5.1'],https://github.com/Graylog2/graylog2-server/commit/1596b749db86368ba476662f23a0f0c5ec2b5097,1
167,"{'CWE-79': ['XSS', 'Cross Site Scripting']}",{'CWE-79': ['XSS']},2(1),1,3,"[None, None, None]",,graylog2-server,['remotes/origin/5.1'],https://github.com/Graylog2/graylog2-server/commit/1596b749db86368ba476662f23a0f0c5ec2b5097,1
168,"{'CWE-79': ['XSS', 'Cross Site Scripting']}",{'CWE-79': ['XSS']},2(1),1,3,"[None, None, None]",,graylog2-server,['remotes/origin/5.1'],https://github.com/Graylog2/graylog2-server/commit/1596b749db86368ba476662f23a0f0c5ec2b5097,1
169,"{'CWE-79': ['XSS', 'Cross Site Scripting']}",{'CWE-79': ['XSS']},4(1),1,2,"[None, None]",,james-project,['remotes/origin/3.8.x'],https://github.com/apache/james-project/commit/3f02586be84c0394bbe90900f0957354ea41e02c,0
170,"{'CWE-79': ['XSS', 'Cross Site Scripting']}",{'CWE-79': ['XSS']},4(1),1,2,"[None, None]",,james-project,['remotes/origin/3.7.x'],https://github.com/apache/james-project/commit/59bf9b9cdfaabbeb1de6971ce0bbbe230c9f8b36,0
171,"{'CWE-79': ['XSS', 'Cross Site Scripting']}",{'CWE-79': ['XSS']},6(4),3,11,"[None, 'failed', None, None, None, None, None, None, None, None, 'isSupported']",,yamcs,"['master', 'remotes/origin/HEAD -> origin/master', 'remotes/origin/dependabot/npm_and_yarn/yamcs-web/src/main/webapp/multi-cf87d80143', 'remotes/origin/dependabot/npm_and_yarn/yamcs-web/src/main/webapp/multi-d66d039ac5', 'remotes/origin/handcoded-parametervalue', 'remotes/origin/idpri', 'remotes/origin/master', 'remotes/origin/nm-for-master', 'remotes/origin/parchive-with-multiple-parameters-same-timestamps', 'remotes/origin/pus-improvements', 'remotes/origin/rocksd-merge-operator', 'remotes/origin/ygw-updates']",https://github.com/yamcs/yamcs/commit/2b98964d8313ce7c7ab4505e6d8f632ed310cd58,1
172,"{'CWE-79': ['XSS', 'Cross Site Scripting']}",{'CWE-79': ['XSS']},6(4),3,11,"[None, 'failed', None, None, None, None, None, None, None, None, 'isSupported']",,yamcs,"['master', 'remotes/origin/HEAD -> origin/master', 'remotes/origin/dependabot/npm_and_yarn/yamcs-web/src/main/webapp/multi-cf87d80143', 'remotes/origin/dependabot/npm_and_yarn/yamcs-web/src/main/webapp/multi-d66d039ac5', 'remotes/origin/handcoded-parametervalue', 'remotes/origin/idpri', 'remotes/origin/master', 'remotes/origin/nm-for-master', 'remotes/origin/parchive-with-multiple-parameters-same-timestamps', 'remotes/origin/pus-improvements', 'remotes/origin/rocksd-merge-operator', 'remotes/origin/ygw-updates']",https://github.com/yamcs/yamcs/commit/2b98964d8313ce7c7ab4505e6d8f632ed310cd58,1
173,"{'CWE-79': ['XSS', 'Cross Site Scripting']}",{'CWE-79': ['XSS']},1(1),1,9,"[None, None, None, None, None, None, None, None, None]",,cocoon,"['trunk', 'remotes/origin/HEAD -> origin/trunk', 'remotes/origin/cocoon-2.2.1', 'remotes/origin/dependabot/maven/org.springframework-spring-beans-5.2.22.RELEASE', 'remotes/origin/dependabot/maven/org.springframework-spring-context-5.2.22.RELEASE', 'remotes/origin/dependabot/maven/org.springframework-spring-core-6.0.15', 'remotes/origin/dependabot/maven/org.springframework-spring-web-6.0.17', 'remotes/origin/trunk']",https://github.com/apache/cocoon/commit/c9ef017e0bd7af356f21240eec5dba3e3dbbd827,1
174,"{'CWE-79': ['XSS', 'Cross Site Scripting']}",{'CWE-79': ['XSS']},1(1),1,3,"[None, None, None]",,incubator-streampark,"['remotes/origin/dev-2.1.5', 'remotes/origin/release-2.1.4']",https://github.com/apache/incubator-streampark/commit/b1132fe1368c49ea0fce2a46d1dfc58031ace089,0
175,"{'CWE-79': ['XSS', 'Cross Site Scripting']}",{'CWE-79': ['XSS']},1(1),2,5,"[None, None, None, None, 'contextChanged']",,spring-security,"['main', 'remotes/origin/5.4.x', 'remotes/origin/5.5.x', 'remotes/origin/5.6.x', 'remotes/origin/5.7.x', 'remotes/origin/5.8.x', 'remotes/origin/6.0.x', 'remotes/origin/6.1.x', 'remotes/origin/6.2.x', 'remotes/origin/6.3.x', 'remotes/origin/HEAD -> origin/main', 'remotes/origin/gh-15395', 'remotes/origin/main', 'remotes/origin/wrapperbot/spring-security/gradle-wrapper-8.10', 'remotes/origin/wrapperbot/spring-security/gradle-wrapper-8.10.1', 'remotes/origin/wrapperbot/spring-security/gradle-wrapper-8.9']",https://github.com/spring-projects/spring-security/commit/c72a6fac04853912a4b7caad5f0500f2aace5a79,1
176,"{'CWE-79': ['XSS', 'Cross Site Scripting']}",{'CWE-79': ['XSS']},0,0,0,,,,,https://github.com/spring-projects/spring-security/compare/996ccc08a47a1bba30e7595fe27ca6dcfc1ea5b5...419839d05c2cf42e13890818c57a729c53724f47#diff-0d9ef5adea64a07b6c04608ab43df3cf0364067bf8196ae0cc5979569cba329e,
177,"{'CWE-79': ['XSS', 'Cross Site Scripting']}",{'CWE-79': ['XSS']},0,0,0,,,,,https://github.com/spring-projects/spring-security/compare/f60daa51529c8330219528ec2ea99446da0bbc78...e2121532a2f86a379c3cd6f6e4bf7bd014311a9d,
178,"{'CWE-79': ['XSS', 'Cross Site Scripting']}",{'CWE-79': ['XSS']},0,0,0,,,,,https://github.com/spring-projects/spring-security/compare/f60daa51529c8330219528ec2ea99446da0bbc78...e2121532a2f86a379c3cd6f6e4bf7bd014311a9d,
179,"{'CWE-79': ['XSS', 'Cross Site Scripting']}",{'CWE-79': ['XSS']},0,0,0,,,,,https://github.com/spring-projects/spring-security/compare/f60daa51529c8330219528ec2ea99446da0bbc78...e2121532a2f86a379c3cd6f6e4bf7bd014311a9d,
180,"{'CWE-79': ['XSS', 'Cross Site Scripting']}",{'CWE-79': ['XSS']},1(1),1,2,"[None, None]",,digdag,['remotes/origin/release_v0.10.5.1'],https://github.com/treasure-data/digdag/commit/13ebfa1e33fbbad3953da2d918b0d485dc28fd85,0
181,"{'CWE-79': ['XSS', 'Cross Site Scripting']}",{'CWE-79': ['XSS']},3(2),1,5,"[None, None, None, None, None]",,micronaut-core,"['4.7.x', 'remotes/origin/3.10.x', 'remotes/origin/3.8.x', 'remotes/origin/3.9.x', 'remotes/origin/4.0.x', 'remotes/origin/4.1.x', 'remotes/origin/4.2.x', 'remotes/origin/4.3.x', 'remotes/origin/4.4.x', 'remotes/origin/4.5.x', 'remotes/origin/4.6.x', 'remotes/origin/4.7.x', 'remotes/origin/40xdocs2', 'remotes/origin/5.0.x', 'remotes/origin/HEAD -> origin/4.7.x', 'remotes/origin/allcatch', 'remotes/origin/allcatch-not-generic', 'remotes/origin/allow-cookiie-encoder-decoder-to-be-replaced', 'remotes/origin/andriy/method-doc-inheritance', 'remotes/origin/aop-groovy-private-field-bug', 'remotes/origin/bbim', 'remotes/origin/beanimportref', 'remotes/origin/binary-compatibility', 'remotes/origin/bug/9577', 'remotes/origin/bug/double-body-consumtion', 'remotes/origin/cache-fix', 'remotes/origin/call-mutate', 'remotes/origin/cc/add-benchmark', 'remotes/origin/cc/layered-images-4.5', 'remotes/origin/cc/sourcegen-spike', 'remotes/origin/cc/upgrade-build-plugins-3.9', 'remotes/origin/clasna', 'remotes/origin/client-pcap', 'remotes/origin/client-refactor2', 'remotes/origin/client-request-body', 'remotes/origin/client-response-body', 'remotes/origin/compile-time-expressions-imp2', 'remotes/origin/corrbodybind', 'remotes/origin/corrgg', 'remotes/origin/cors', 'remotes/origin/ctxprop2', 'remotes/origin/dynamic-load-flag', 'remotes/origin/factory-failure', 'remotes/origin/filterr4_2', 'remotes/origin/getall', 'remotes/origin/graalvm-dev-builds', 'remotes/origin/graceful', 'remotes/origin/groovy-ann2', 'remotes/origin/groovyc-bug', 'remotes/origin/idle-timeout-read', 'remotes/origin/java-ann', 'remotes/origin/kotlin18', 'remotes/origin/ksp-introduction-properties2', 'remotes/origin/logger-initialized', 'remotes/origin/logging-module', 'remotes/origin/merge4_1', 'remotes/origin/mergeup41xinto42x', 'remotes/origin/micronaut-aws-3.10.7', 'remotes/origin/micronaut-aws-3.11.1', 'remotes/origin/micronaut-aws-3.11.2', 'remotes/origin/micronaut-aws-3.11.3', 'remotes/origin/micronaut-aws-3.12.1', 'remotes/origin/micronaut-aws-3.12.2', 'remotes/origin/micronaut-aws-3.12.3', 'remotes/origin/micronaut-aws-3.13.0', 'remotes/origin/micronaut-aws-3.13.2', 'remotes/origin/micronaut-aws-3.13.3', 'remotes/origin/micronaut-aws-3.14.2', 'remotes/origin/micronaut-aws-3.14.3', 'remotes/origin/micronaut-aws-3.15.1', 'remotes/origin/micronaut-aws-3.15.2', 'remotes/origin/micronaut-aws-3.16.1', 'remotes/origin/micronaut-aws-4.0.0-M1', 'remotes/origin/micronaut-aws-4.0.0-M2', 'remotes/origin/micronaut-azure-3.9.0', 'remotes/origin/micronaut-azure-3.9.1', 'remotes/origin/micronaut-azure-4.0.1', 'remotes/origin/micronaut-azure-4.0.2', 'remotes/origin/micronaut-azure-4.1.0', 'remotes/origin/micronaut-cache-4.0.0-M1', 'remotes/origin/micronaut-coherence-3.10.0', 'remotes/origin/micronaut-data-3.9.5', 'remotes/origin/micronaut-flyway-5.5.0', 'remotes/origin/micronaut-gcp-4.9.1', 'remotes/origin/micronaut-gcp-4.9.2', 'remotes/origin/micronaut-groovy-4.0.0-M1', 'remotes/origin/micronaut-maven-plugin-4.0.0-M3', 'remotes/origin/micronaut-openapi-4.10.0', 'remotes/origin/micronaut-openapi-4.9.0', 'remotes/origin/micronaut-openapi-4.9.1', 'remotes/origin/micronaut-openapi-4.9.2', 'remotes/origin/micronaut-oracle-cloud-2.3.3', 'remotes/origin/micronaut-oracle-cloud-2.4.0', 'remotes/origin/micronaut-security-3.10.0', 'remotes/origin/micronaut-security-3.10.2', 'remotes/origin/micronaut-security-3.11.0', 'remotes/origin/micronaut-security-3.9.5', 'remotes/origin/micronaut-security-4.0.0-M1', 'remotes/origin/micronaut-security-4.0.0-M2', 'remotes/origin/micronaut-sql-5.0.0-M1', 'remotes/origin/micronaut-sql-5.0.0-M2', 'remotes/origin/micronaut-sql-5.0.0-M3', 'remotes/origin/micronaut-sql-5.0.0-M5', 'remotes/origin/micronaut-sql-5.0.0-M6', 'remotes/origin/micronaut-test-3.8.1', 'remotes/origin/micronaut-test-4.0.0-M1', 'remotes/origin/micronaut-tracing-4.6.1', 'remotes/origin/micronaut-tracing-5.0.0-M1', 'remotes/origin/micronaut-validation-1.0.0-M1', 'remotes/origin/micronaut-validation-4.0.0-M1', 'remotes/origin/micronaut-validation-4.0.0-M10', 'remotes/origin/micronaut-validation-4.0.0-M11', 'remotes/origin/micronaut-validation-4.0.0-M2', 'remotes/origin/micronaut-validation-4.0.0-M3', 'remotes/origin/micronaut-validation-4.0.0-M4', 'remotes/origin/micronaut-validation-4.0.0-M5', 'remotes/origin/micronaut-validation-4.0.0-M7', 'remotes/origin/micronaut-validation-4.0.0-M8', 'remotes/origin/micronaut-validation-4.0.0-M9', 'remotes/origin/mksp', 'remotes/origin/netty5', 'remotes/origin/overrapi', 'remotes/origin/per-message-default-imp', 'remotes/origin/remove-validation-dependency', 'remotes/origin/remove-validation-docs', 'remotes/origin/removeviewfilter', 'remotes/origin/renovate/groovy-monorepo', 'remotes/origin/renovate/h2', 'remotes/origin/renovate/hibernate-core', 'remotes/origin/renovate/io.github.classgraph-classgraph-4.x', 'remotes/origin/renovate/jetty', 'remotes/origin/renovate/major-caffeine', 'remotes/origin/renovate/major-hibernate-core', 'remotes/origin/renovate/micronaut.sql', 'remotes/origin/renovate/native.gradle.plugin', 'remotes/origin/renovate/neo4j.java.driver', 'remotes/origin/renovate/spotbugs', 'remotes/origin/renovate/wiremock', 'remotes/origin/route-without-at-body', 'remotes/origin/routecof', 'remotes/origin/routz', 'remotes/origin/sdelamo-patch-5', 'remotes/origin/sdelamo-patch-6', 'remotes/origin/short-circuit', 'remotes/origin/streaming-error-routing', 'remotes/origin/strict-arg-checking', 'remotes/origin/string-values-get-values', 'remotes/origin/sync-files-', 'remotes/origin/sync-files-4.3.x', 'remotes/origin/tck-m4', 'remotes/origin/tck-text-plain-boolean-mn4', 'remotes/origin/testcontainers', 'remotes/origin/trypr', 'remotes/origin/update-dependencies', 'remotes/origin/usenativeoverridech', 'remotes/origin/void-suspend', 'remotes/origin/whats-new-updates']",https://github.com/micronaut-projects/micronaut-core/commit/01adb21e57137caaf7004313d2055c5a78b1f47b,0
182,"{'CWE-79': ['XSS', 'Cross Site Scripting']}",{'CWE-79': ['XSS']},3(2),1,5,"[None, None, None, None, None]",,micronaut-core,"['4.7.x', 'remotes/origin/3.10.x', 'remotes/origin/3.8.x', 'remotes/origin/3.9.x', 'remotes/origin/4.0.x', 'remotes/origin/4.1.x', 'remotes/origin/4.2.x', 'remotes/origin/4.3.x', 'remotes/origin/4.4.x', 'remotes/origin/4.5.x', 'remotes/origin/4.6.x', 'remotes/origin/4.7.x', 'remotes/origin/40xdocs2', 'remotes/origin/5.0.x', 'remotes/origin/HEAD -> origin/4.7.x', 'remotes/origin/allcatch', 'remotes/origin/allcatch-not-generic', 'remotes/origin/allow-cookiie-encoder-decoder-to-be-replaced', 'remotes/origin/andriy/method-doc-inheritance', 'remotes/origin/aop-groovy-private-field-bug', 'remotes/origin/bbim', 'remotes/origin/beanimportref', 'remotes/origin/binary-compatibility', 'remotes/origin/bug/9577', 'remotes/origin/bug/double-body-consumtion', 'remotes/origin/cache-fix', 'remotes/origin/call-mutate', 'remotes/origin/cc/add-benchmark', 'remotes/origin/cc/layered-images-4.5', 'remotes/origin/cc/sourcegen-spike', 'remotes/origin/cc/upgrade-build-plugins-3.9', 'remotes/origin/clasna', 'remotes/origin/client-pcap', 'remotes/origin/client-refactor2', 'remotes/origin/client-request-body', 'remotes/origin/client-response-body', 'remotes/origin/compile-time-expressions-imp2', 'remotes/origin/corrbodybind', 'remotes/origin/corrgg', 'remotes/origin/cors', 'remotes/origin/ctxprop2', 'remotes/origin/dynamic-load-flag', 'remotes/origin/factory-failure', 'remotes/origin/filterr4_2', 'remotes/origin/getall', 'remotes/origin/graalvm-dev-builds', 'remotes/origin/graceful', 'remotes/origin/groovy-ann2', 'remotes/origin/groovyc-bug', 'remotes/origin/idle-timeout-read', 'remotes/origin/java-ann', 'remotes/origin/kotlin18', 'remotes/origin/ksp-introduction-properties2', 'remotes/origin/logger-initialized', 'remotes/origin/logging-module', 'remotes/origin/merge4_1', 'remotes/origin/mergeup41xinto42x', 'remotes/origin/micronaut-aws-3.10.7', 'remotes/origin/micronaut-aws-3.11.1', 'remotes/origin/micronaut-aws-3.11.2', 'remotes/origin/micronaut-aws-3.11.3', 'remotes/origin/micronaut-aws-3.12.1', 'remotes/origin/micronaut-aws-3.12.2', 'remotes/origin/micronaut-aws-3.12.3', 'remotes/origin/micronaut-aws-3.13.0', 'remotes/origin/micronaut-aws-3.13.2', 'remotes/origin/micronaut-aws-3.13.3', 'remotes/origin/micronaut-aws-3.14.2', 'remotes/origin/micronaut-aws-3.14.3', 'remotes/origin/micronaut-aws-3.15.1', 'remotes/origin/micronaut-aws-3.15.2', 'remotes/origin/micronaut-aws-3.16.1', 'remotes/origin/micronaut-aws-4.0.0-M1', 'remotes/origin/micronaut-aws-4.0.0-M2', 'remotes/origin/micronaut-azure-3.9.0', 'remotes/origin/micronaut-azure-3.9.1', 'remotes/origin/micronaut-azure-4.0.1', 'remotes/origin/micronaut-azure-4.0.2', 'remotes/origin/micronaut-azure-4.1.0', 'remotes/origin/micronaut-cache-4.0.0-M1', 'remotes/origin/micronaut-coherence-3.10.0', 'remotes/origin/micronaut-data-3.9.5', 'remotes/origin/micronaut-flyway-5.5.0', 'remotes/origin/micronaut-gcp-4.9.1', 'remotes/origin/micronaut-gcp-4.9.2', 'remotes/origin/micronaut-groovy-4.0.0-M1', 'remotes/origin/micronaut-maven-plugin-4.0.0-M3', 'remotes/origin/micronaut-openapi-4.10.0', 'remotes/origin/micronaut-openapi-4.9.0', 'remotes/origin/micronaut-openapi-4.9.1', 'remotes/origin/micronaut-openapi-4.9.2', 'remotes/origin/micronaut-oracle-cloud-2.3.3', 'remotes/origin/micronaut-oracle-cloud-2.4.0', 'remotes/origin/micronaut-security-3.10.0', 'remotes/origin/micronaut-security-3.10.2', 'remotes/origin/micronaut-security-3.11.0', 'remotes/origin/micronaut-security-3.9.5', 'remotes/origin/micronaut-security-4.0.0-M1', 'remotes/origin/micronaut-security-4.0.0-M2', 'remotes/origin/micronaut-sql-5.0.0-M1', 'remotes/origin/micronaut-sql-5.0.0-M2', 'remotes/origin/micronaut-sql-5.0.0-M3', 'remotes/origin/micronaut-sql-5.0.0-M5', 'remotes/origin/micronaut-sql-5.0.0-M6', 'remotes/origin/micronaut-test-3.8.1', 'remotes/origin/micronaut-test-4.0.0-M1', 'remotes/origin/micronaut-tracing-4.6.1', 'remotes/origin/micronaut-tracing-5.0.0-M1', 'remotes/origin/micronaut-validation-1.0.0-M1', 'remotes/origin/micronaut-validation-4.0.0-M1', 'remotes/origin/micronaut-validation-4.0.0-M10', 'remotes/origin/micronaut-validation-4.0.0-M11', 'remotes/origin/micronaut-validation-4.0.0-M2', 'remotes/origin/micronaut-validation-4.0.0-M3', 'remotes/origin/micronaut-validation-4.0.0-M4', 'remotes/origin/micronaut-validation-4.0.0-M5', 'remotes/origin/micronaut-validation-4.0.0-M7', 'remotes/origin/micronaut-validation-4.0.0-M8', 'remotes/origin/micronaut-validation-4.0.0-M9', 'remotes/origin/mksp', 'remotes/origin/netty5', 'remotes/origin/overrapi', 'remotes/origin/per-message-default-imp', 'remotes/origin/remove-validation-dependency', 'remotes/origin/remove-validation-docs', 'remotes/origin/removeviewfilter', 'remotes/origin/renovate/groovy-monorepo', 'remotes/origin/renovate/h2', 'remotes/origin/renovate/hibernate-core', 'remotes/origin/renovate/io.github.classgraph-classgraph-4.x', 'remotes/origin/renovate/jetty', 'remotes/origin/renovate/major-caffeine', 'remotes/origin/renovate/major-hibernate-core', 'remotes/origin/renovate/micronaut.sql', 'remotes/origin/renovate/native.gradle.plugin', 'remotes/origin/renovate/neo4j.java.driver', 'remotes/origin/renovate/spotbugs', 'remotes/origin/renovate/wiremock', 'remotes/origin/route-without-at-body', 'remotes/origin/routecof', 'remotes/origin/routz', 'remotes/origin/sdelamo-patch-5', 'remotes/origin/sdelamo-patch-6', 'remotes/origin/short-circuit', 'remotes/origin/streaming-error-routing', 'remotes/origin/strict-arg-checking', 'remotes/origin/string-values-get-values', 'remotes/origin/sync-files-', 'remotes/origin/sync-files-4.3.x', 'remotes/origin/tck-m4', 'remotes/origin/tck-text-plain-boolean-mn4', 'remotes/origin/testcontainers', 'remotes/origin/trypr', 'remotes/origin/update-dependencies', 'remotes/origin/usenativeoverridech', 'remotes/origin/void-suspend', 'remotes/origin/whats-new-updates']",https://github.com/micronaut-projects/micronaut-core/commit/01adb21e57137caaf7004313d2055c5a78b1f47b,0
