CVE-2023-45277,Yamcs,0.29.3-5.8.6,https://github.com/yamcs/yamcs/commit/2b98964d8313ce7c7ab4505e6d8f632ed310cd58
CVE-2023-45277,Yamcs :: Core,5.7.9-5.8.6,https://github.com/yamcs/yamcs/commit/2b98964d8313ce7c7ab4505e6d8f632ed310cd58
CVE-2023-49733,Cocoon Core,2.2.0-M1-2.2.0,https://github.com/apache/cocoon/commit/c9ef017e0bd7af356f21240eec5dba3e3dbbd827
CVE-2023-49898,StreamPark Project Parent POM,2.0.0-2.1.0,https://github.com/apache/incubator-streampark/commit/b1132fe1368c49ea0fce2a46d1dfc58031ace089	
CVE-2021-22112,spring-security-web,5.4.0-M1-5.4.3,https://github.com/spring-projects/spring-security/commit/c72a6fac04853912a4b7caad5f0500f2aace5a79
CVE-2021-22112,spring-security-web,5.3.0.M1-5.3.7.RELEASE,https://github.com/spring-projects/spring-security/compare/996ccc08a47a1bba30e7595fe27ca6dcfc1ea5b5...419839d05c2cf42e13890818c57a729c53724f47#diff-0d9ef5adea64a07b6c04608ab43df3cf0364067bf8196ae0cc5979569cba329e
CVE-2021-22112,spring-security-web,5.2.0.M1-5.2.8.RELEASE,https://github.com/spring-projects/spring-security/compare/f60daa51529c8330219528ec2ea99446da0bbc78...e2121532a2f86a379c3cd6f6e4bf7bd014311a9d
CVE-2021-22112,spring-security-web,5.0.0.M1-5.1.13.RELEASE,https://github.com/spring-projects/spring-security/compare/f60daa51529c8330219528ec2ea99446da0bbc78...e2121532a2f86a379c3cd6f6e4bf7bd014311a9d
CVE-2021-22112,spring-security-web,3.1.0.M1-3.2.10.RELEASE,https://github.com/spring-projects/spring-security/compare/f60daa51529c8330219528ec2ea99446da0bbc78...e2121532a2f86a379c3cd6f6e4bf7bd014311a9d
CVE-2024-25125,digdag-server,0.9.42-0.10.5,https://github.com/treasure-data/digdag/commit/13ebfa1e33fbbad3953da2d918b0d485dc28fd85
CVE-2024-23639,Micronaut Framework,1.0.0.RC3-3.8.2,https://github.com/micronaut-projects/micronaut-core/commit/01adb21e57137caaf7004313d2055c5a78b1f47b
CVE-2024-23639,Micronaut Framework,1.0.0.RC3-3.8.2,https://github.com/micronaut-projects/micronaut-core/commit/01adb21e57137caaf7004313d2055c5a78b1f47b
CVE-2024-23639,Micronaut Framework,3.8.0-3.8.2,https://github.com/micronaut-projects/micronaut-core/commit/01adb21e57137caaf7004313d2055c5a78b1f47b
CVE-2023-49068,dolphinscheduler-api,2.0.0-3.2.0,https://github.com/apache/dolphinscheduler/commit/359b1a7e5bb72790d2583971dc2d44a8481e3a10
CVE-2016-0709,Jetspeed-2 Administration,2.3.0-2.3.0,http://svn.apache.org/viewvc?view=revision&sortby=date&revision=1724717
CVE-2016-0709,Jetspeed-2 Administration,2.2.0-2.2.2,http://svn.apache.org/viewvc?view=revision&sortby=date&revision=1724717
CVE-2023-48796,dolphinscheduler-alert-server,3.0.0-alpha-3.0.1,https://github.com/apache/dolphinscheduler/commit/f2cec3e2593ae5b54dcd7aa992081b84b4b4663a
CVE-2023-48796,dolphinscheduler-api,3.0.0-alpha-3.0.1,https://github.com/apache/dolphinscheduler/commit/f2cec3e2593ae5b54dcd7aa992081b84b4b4663a
CVE-2023-48796,dolphinscheduler-master,3.0.0-alpha-3.0.1,https://github.com/apache/dolphinscheduler/commit/f2cec3e2593ae5b54dcd7aa992081b84b4b4663a
CVE-2023-48796,dolphinscheduler-standalone-server,3.0.0-alpha-3.0.1,https://github.com/apache/dolphinscheduler/commit/f2cec3e2593ae5b54dcd7aa992081b84b4b4663a
CVE-2023-48796,dolphinscheduler-worker,3.0.0-alpha-3.0.1,https://github.com/apache/dolphinscheduler/commit/f2cec3e2593ae5b54dcd7aa992081b84b4b4663a
CVE-2020-13936,Apache Velocity - Engine,2.0-2.2,https://github.com/apache/velocity-engine/commit/f355cec739d4e705e541a149ff2d8806ed565401
CVE-2018-17244,server,6.4.0-6.4.2,https://github.com/elastic/elasticsearch/compare/db993254f86e1dc84644baeea4a913f4812b4c2d...2a22ce766df1307fa585269981eebee7e771b7f8
CVE-2022-4492,Undertow Core,2.3.0.Alpha1-2.3.4.Final,https://github.com/undertow-io/undertow/commit/e5071e52b72529a14d3ec436ae7102cea5d918c4
CVE-2022-4492,Undertow Core,1.1.0.Beta7-2.2.23.Final,https://github.com/undertow-io/undertow/commit/a4d3b167126a803cc4f7fb740dd9a6ecabf59342
CVE-2021-25646,druid-core,0.14.0-incubating-0.22.0,https://github.com/apache/druid/commit/3f8f00a231c4b47981e0e2e48f18f1221249e6f3
CVE-2018-11766,Apache Hadoop YARN NodeManager,2.7.0-2.7.6,https://github.com/apache/hadoop/compare/25052fba49455b2e037c46f0c1b0368d017c6905...e446276a9ad3a7ab31692a12d220af42ee2e0e79
CVE-2023-46750,Apache Shiro :: Web,1.0.0-incubating-1.12.0,https://github.com/apache/shiro/commit/3b80f5c8e5a95ba31e92e4825ecc0ba3148b555a
CVE-2023-46750,Apache Shiro :: Web,2.0.0-alpha-1-2.0.0-alpha-3,https://github.com/apache/shiro/commit/8400d08d5eac0bc4fae99d28c5adc82dd8a86eda
CVE-2023-5720,io.quarkus.gradle.plugin,3.0.0.Alpha1-3.5.1,https://github.com/quarkusio/quarkus/commit/6b711c950f02f1a2082e6d4ea833ac8eef97ac2b
CVE-2023-43642,snappy-java,1.0.1-rc1-1.1.10.3,https://github.com/xerial/snappy-java/commit/9f8c3cf74223ed0a8a834134be9c917b9f10ceb5
CVE-2023-40339,Config File Provider Plugin,2.16.0-952.va_544a_6234b_46,https://github.com/jenkinsci/config-file-provider-plugin/commit/0432a802e4d2e4eedfe88f7eb8593f85d1bd69d3#diff-0bf8220c5f2a9e06a1797f19fb4336615daa1a4163cc4e2efea8783961b079c4
CVE-2023-31418,opensearch-security,2.1.0.0-2.10.0.0,https://github.com/opensearch-project/security/commit/f7c47af244cbe0c0f20fe708d7d8124090b76a9f
CVE-2022-45135,Cocoon Database Block Implementation,2.2.0-2.2.0,https://github.com/apache/cocoon/commit/bf7c0057f3fd0e3142e2fa45a8b7c538f74c92a2
CVE-2022-45135,Cocoon Core,2.2.0-M1-2.2.0,https://github.com/apache/cocoon/commit/bf7c0057f3fd0e3142e2fa45a8b7c538f74c92a2
CVE-2023-39913,uimaj-tools,2.3.1-3.4.1,https://github.com/apache/uima-uimaj/commit/6a8ab16a604401c9e8ec5c5c94e94515371d324b
CVE-2023-43666,Apache InLong - Manager Web,1.4.0-1.8.0,https://github.com/apache/inlong/commit/6b50691690f315cb2b57255be9207621831b385a
CVE-2023-24621,YamlBeans,1.06-1.15,https://github.com/EsotericSoftware/yamlbeans/commit/b1122588e7610ae4e0d516c50d08c94ee87946e6
CVE-2023-43668,Apache InLong - Manager Pojo,1.4.0-1.8.0,https://github.com/apache/inlong/commit/46c4e96a84839bd540f47c659c9d8576e393da02
CVE-2023-1584,Quarkus - OpenID Connect Adapter - Runtime,3.0.0.Alpha1-3.0.4.Final,https://github.com/quarkusio/quarkus/commit/5369d7ff233d3afe84ecd9160c541fba52b38e69
CVE-2023-1584,Quarkus - OpenID Connect Adapter - Runtime,2.8.0.CR1-2.13.7.Final,https://github.com/quarkusio/quarkus/commit/df305ff12386cf28b33567b8d9a18db164f019dd
CVE-2020-11977,Apache Syncope Ext: Flowable BPMN,2.1.2-2.1.6,https://github.com/apache/syncope/commit/2ef69227e8778361e6a87f048bd435220cda9b7d
CVE-2023-38889,Alluxio Core - Common Utilities,1.0.0-303,https://github.com/LetianYuan/alluxio/commit/4b5ec253002dae6b47ea3008c09f0378c116754d
CVE-2023-50765,Scriptler,318.v2031736b_0a_b_a_-342.v6a_89fd40f466,https://github.com/jenkinsci/scriptler-plugin/commit/5addb5f9e68596abdba216e61cf714c2767b874b
CVE-2023-46227,Apache InLong - Manager Pojo,1.4.0-1.8.0,https://github.com/apache/inlong/commit/49cbf96ba228b99590cab733011462139b2fea69
CVE-2023-46589,tomcat-catalina,11.0.0-M1-11.0.0-M10,https://github.com/apache/tomcat/commit/cca12473573cb37d38d95fab48d2fae07fb6d1a4
CVE-2023-46589,tomcat-catalina,9.0.0-M1-9.0.82,https://github.com/apache/tomcat/commit/7a2d8818fcea0b51747a67af9510ce7977245ebd
CVE-2023-46589,tomcat-catalina,10.1.0-M1-10.1.15,https://github.com/apache/tomcat/commit/b5776d769bffeade865061bc8ecbeb2b56167b08
CVE-2023-46589,tomcat-catalina,8.5.0-8.5.95,https://github.com/apache/tomcat/commit/aa92971e879a519384c517febc39fd04c48d4642
CVE-2023-46589,tomcat-embed-core,10.1.0-M1-10.1.15,https://github.com/apache/tomcat/commit/b5776d769bffeade865061bc8ecbeb2b56167b08
CVE-2023-46589,tomcat-embed-core,8.5.0-8.5.95,https://github.com/apache/tomcat/commit/aa92971e879a519384c517febc39fd04c48d4642
CVE-2023-46589,tomcat-embed-core,9.0.0-M1-9.0.82,https://github.com/apache/tomcat/commit/7a2d8818fcea0b51747a67af9510ce7977245ebd
CVE-2023-46589,tomcat-embed-core,11.0.0-M1-11.0.0-M10,https://github.com/apache/tomcat/commit/cca12473573cb37d38d95fab48d2fae07fb6d1a4
CVE-2024-28154,MQ Notifier,1.3.0-1.4.0,https://github.com/jenkinsci/mq-notifier-plugin/commit/46c9f228a3317eb87562bc3d99f7e184bdcecbfe
CVE-2023-49299,dolphinscheduler,1.3.8-3.1.8,https://github.com/apache/dolphinscheduler/commit/d1ef54f6a851e64525f1078887520394e553b6e8
CVE-2023-43498,Jenkins core,2.415-2.423,https://github.com/jenkinsci/jenkins/commit/df7c4ccda8976c06bf31b8fb9938f26fc38501ca
CVE-2023-43498,Jenkins core,1.565-2.414.1,https://github.com/jenkinsci/jenkins/commit/18cb013087fbe9fead1ee8f93fa24a9dfb210f78
CVE-2023-51656,IoTDB: Core: Data-Node (Server),0.13.0-1.2.1,https://github.com/apache/iotdb/commit/d747cb89991cacce19e85d7572d5afd7ab32e4a9
CVE-2024-21733,tomcat-coyote,9.0.0-M11-9.0.43,https://github.com/apache/tomcat/commit/ce4b154e7b48f66bd98858626347747cd2514311
CVE-2024-21733,tomcat-coyote,8.5.7-8.5.63,https://github.com/apache/tomcat/commit/9b44626e136c89a107dd4458ad4bde6123359fd6
CVE-2024-21733,tomcat-coyote,10.0.0-M1-10.0.2,https://github.com/apache/tomcat/commit/86ccc43940861703c2be96a5f35384407522125a
CVE-2024-21733,tomcat-embed-core,10.0.0-M1-10.0.2,https://github.com/apache/tomcat/commit/86ccc43940861703c2be96a5f35384407522125a
CVE-2024-21733,tomcat-embed-core,8.5.7-8.5.63,https://github.com/apache/tomcat/commit/9b44626e136c89a107dd4458ad4bde6123359fd6
CVE-2024-21733,tomcat-embed-core,9.0.0-M11-9.0.43,https://github.com/apache/tomcat/commit/ce4b154e7b48f66bd98858626347747cd2514311
CVE-2023-43667,Apache InLong - Manager Web,1.2.0-incubating-1.8.0,https://github.com/apache/inlong/commit/9d44b257c3fcc7c14614e4b078d3d2d5b865c316
CVE-2023-2422,Keycloak REST Services,4.3.0.Final-21.1.1,https://github.com/keycloak/keycloak/commit/5c6c55945a384bfd82e51283096204dcb6f63d91
CVE-2023-20860,Spring Web MVC,6.0.0-M1-6.0.6,https://github.com/spring-projects/spring-framework/commit/202fa5cdb3a3d0cfe6967e85fa167d978244f28a
CVE-2023-20860,Spring Web MVC,5.3.0-M1-5.3.25,https://github.com/spring-projects/spring-framework/commit/eafe3afe11c9fc440ce3088e7e45ecaeffb57a52
CVE-2023-4061,WildFly: Controller Core,1.0.0.Alpha1-22.0.0.Beta3,https://github.com/wildfly/wildfly-core/commit/25728f370c2e90969854717ba4bb5182727f3f49
CVE-2023-31582,jose4j,0.3.6-0.9.2,https://bitbucket.org/b_c/jose4j/commits/1929fe3
CVE-2023-25753,shenyu-common,2.5.1-2.5.1,https://github.com/apache/shenyu/commit/1fd33d5aa032e8e71e7e40b229d74e9f88745923
CVE-2023-25753,shenyu-admin,2.5.1-2.5.1,https://github.com/apache/shenyu/commit/1fd33d5aa032e8e71e7e40b229d74e9f88745923
CVE-2023-50298,Apache Solr (module: solrj-streaming),9.0.0-9.4.0,https://github.com/apache/solr/commit/e2bf1f434aad873fbb24c21d46ac00e888806d98
CVE-2023-50298,Apache Solr (module: core),6.0.0-8.11.2.7.1.9.0-387,https://github.com/apache/solr/commit/e2bf1f434aad873fbb24c21d46ac00e888806d98
CVE-2023-50298,Apache Solr (module: solrj-zookeeper),9.1.0-9.4.0,https://github.com/apache/solr/commit/e2bf1f434aad873fbb24c21d46ac00e888806d98
CVE-2022-21449,Nimbus JOSE+JWT,2.7-9.21.1,https://bitbucket.org/connect2id/nimbus-jose-jwt/commits/651580526d8e815420e06abe31c0b4976c4afec9
CVE-2014-0094,Struts 2 Core,2.0.0-2.3.16,https://github.com/apache/struts/commit/65efe3dc2185003d4b199fc389aa633f3a186e39
CVE-2023-42795,tomcat-catalina,8.5.0-8.5.93,https://github.com/apache/tomcat/commit/30f8063d7a9b4c43ae4722f5e382a76af1d7a6bf
CVE-2023-42795,tomcat-catalina,11.0.0-M1-11.0.0-M11,https://github.com/apache/tomcat/commit/d6db22e411307c97ddf78315c15d5889356eca38
CVE-2023-42795,tomcat-catalina,9.0.0.M1-9.0.80,https://github.com/apache/tomcat/commit/44d05d75d696ca10ce251e4e370511e38f20ae75
CVE-2023-42795,tomcat-catalina,10.0.0-M1-10.1.13,https://github.com/apache/tomcat/commit/9375d67106f8df9eb9d7b360b2bef052fe67d3d4
CVE-2017-5662,batik-dom,1.6.1-1.8,https://github.com/apache/batik/compare/e2200fd50e424f6e132ec86ba65bb0b0805ca4d3...6ab669f073c23a443d78a7a08aea2fd4de10da8c
CVE-2023-51075,hutool-core,5.7.14-5.8.23,https://github.com/dromara/hutool/commit/32f2d0bd55defecb869fbf64d940bcc05642accc
CVE-2023-50572,JLine Groovy,3.14.0-3.24.1,https://github.com/jline/jline3/commit/f3c60a3e6255e8e0c20d5043a4fe248446f292bb
CVE-2011-5034,"Geronimo Plugins, Tomcat :: Core",2.0.1-2.2.1,https://github.com/apache/geronimo/compare/392f185abd906b451d9efd2e454bf3b4ab2a1ed1...8a2066b50250ee74c38837ba440ec67640b77efa
CVE-2023-49620,dolphinscheduler-api,1.2.0-3.0.6,https://github.com/apache/dolphinscheduler/commit/a4948f58e671ab263060da1de255af3ecd2530ac
CVE-2023-49620,dolphinscheduler-common,1.2.0-3.0.6,https://github.com/apache/dolphinscheduler/commit/a4948f58e671ab263060da1de255af3ecd2530ac
CVE-2023-49620,dolphinscheduler-dao,1.2.0-3.0.6,https://github.com/apache/dolphinscheduler/commit/a4948f58e671ab263060da1de255af3ecd2530ac
CVE-2023-49620,dolphinscheduler-service,1.3.0-3.0.6,https://github.com/apache/dolphinscheduler/commit/a4948f58e671ab263060da1de255af3ecd2530ac
CVE-2015-7516,onos-core-net,1.0.0-1.4.0,https://gerrit.onosproject.org/#/c/6137/
CVE-2023-2974,Quarkus - Vert.x - HTTP - Runtime,2.7.5.Final-2.16.7.Final,https://github.com/cescoffier/quarkus/commit/d5fc95429199629b189b61a78f3d8da76f75ed86
CVE-2023-2974,Quarkus - Vert.x - HTTP - Runtime,1.6.0.CR1-2.7.4.Final,https://github.com/cescoffier/quarkus/commit/d5fc95429199629b189b61a78f3d8da76f75ed86
CVE-2023-2974,Quarkus - Vert.x - HTTP - Runtime,0.23.0-1.5.2.Final,https://github.com/cescoffier/quarkus/commit/d5fc95429199629b189b61a78f3d8da76f75ed86
CVE-2023-2974,Quarkus - gRPC - Runtime,3.0.0.Alpha1-3.2.4.Final,https://github.com/quarkusio/quarkus/commit/468397ae53a8d6aae933d0d406f94965e97d1935
CVE-2023-2974,Quarkus - gRPC - Runtime,1.5.0.CR1-2.16.7.Final,https://github.com/quarkusio/quarkus/commit/d5fc95429199629b189b61a78f3d8da76f75ed86
CVE-2023-51074,json-path,2.2.0-2.8.0,https://github.com/json-path/JsonPath/commit/71a09c1193726c010917f1157ecbb069ad6c3e3b
CVE-2022-25914,Jib Core,0.1.0-0.21.0,https://github.com/GoogleContainerTools/jib/commit/67fa40bc2c484da0546333914ea07a89fe44eaaf
CVE-2024-1979,Quarkus - Kubernetes - Vanilla - Deployment,1.10.0.CR1-3.7.2,https://github.com/quarkusio/quarkus/commit/3a3b0d739222a2e476e085a955cfa090739f5924#diff-790f32c6b9d143ce53d34d972c2354512b470b65ac34021babdef4dbb6532d71R993
CVE-2020-17510,Apache Shiro :: Support :: Spring Boot Web,1.4.0-RC2-1.6.0,https://github.com/apache/shiro/commit/6acaaee9bb3a27927b599c37fabaeb7dd6109403
CVE-2012-6612,Apache Solr Core,4.0.0-ALPHA-4.0.0,https://github.com/apache/lucene-solr/commit/bffc5624eff8e2790fb8d29b48385efd063c79d9
CVE-2016-2141,JGroups,3.2.9.Final-3.2.13.Final,https://github.com/belaban/JGroups/commit/eeaf5241cce464ef21a2dfc4938729ade9ebef36
CVE-2016-2141,JGroups,3.3.0.CR1-3.6.9.Final,https://github.com/belaban/JGroups/commit/fba182c14075789e1d2c976d50d9018c671ad0b4
CVE-2021-42575,OWASP Java HTML Sanitizer,20151202.2-20200713.1,https://github.com/OWASP/java-html-sanitizer/commit/be33ec6962fa3938ec028873e269632d5d8fa55a
CVE-2020-11974,dolphinscheduler-dao,1.3.0-1.3.0,https://github.com/apache/incubator-dolphinscheduler/commit/86f4276f0fd8d3d42ce9bcc13463eb015232b56f
CVE-2020-1953,Apache Commons Configuration,2.2-2.6,https://github.com/apache/commons-configuration/commit/add7375cf37fd316d4838c6c56b054fc293b4641
CVE-2018-8088,SLF4J Extensions Module,1.8.0-alpha0-1.8.0-beta1,https://github.com/qos-ch/slf4j/commit/d2b27fba88e983f921558da27fc29b5f5d269405
CVE-2018-8088,SLF4J Extensions Module,1.5.7-1.7.25,https://github.com/qos-ch/slf4j/commit/918a055bdf87867f69693cf82727fa435c489e25
CVE-2014-8125,Drools :: Core,6.0.0.Beta1-6.2.0.CR4,https://github.com/droolsjbpm/drools/commit/5b850e8c121be994dbbc5ecba3de4e7355ac4331
CVE-2014-8125,Drools :: Core,5.0.0.CR1-6.0.0.Alpha9,https://github.com/droolsjbpm/drools/commit/5b850e8c121be994dbbc5ecba3de4e7355ac4331
CVE-2014-3682,jBPM Designer - Backend,6.0.0.Alpha9-6.0.1.Final,https://github.com/droolsjbpm/jbpm-designer/compare/b4645acdc41649afed3cfaf4b99320fbb7198e99...be3968d51299f6de0011324be60223ede49ecb1c
CVE-2014-3682,jBPM Designer - Backend,6.2.0.Beta1-6.2.0.CR2,https://github.com/droolsjbpm/jbpm-designer/compare/5919da38e9729756d83a0e21a8cd6f743b553306...69d8f6b7a099594bd0536f88d528753875857088
CVE-2015-3188,Storm Core,0.10.0-beta,https://github.com/apache/storm/commit/a37f33115073449985e4c7bce58078d800f34267
CVE-2013-2165,RichFaces rich components,5.0.0.Alpha1-5.0.0.Alpha1,https://github.com/richfaces/richfaces/commit/d83ac49866e583065dd9e2d17d50297553b967f5
CVE-2013-2165,RichFaces Core Implementation,4.0.0.FINAL-4.3.2.FINAL,https://github.com/richfaces4/core/commit/12ee1166f04806b3ba072d27f9a9b3b3feae2ec9
CVE-2014-3630,Play,2.0.0-2.2.5,https://github.com/playframework/playframework/commit/97f9ddbb13d8f373e8088f4bb41cb2ccd6df9de7
CVE-2014-3630,Play,2.3.0-2.3.4,https://github.com/playframework/playframework/commit/b226583403179d815e8ae7e76c381b22a9a7c2e0
CVE-2014-3630,Play,2.3.0-2.3.4,https://github.com/playframework/playframework/commit/b226583403179d815e8ae7e76c381b22a9a7c2e0
CVE-2014-3630,Play,2.0.0-2.2.5,https://github.com/playframework/playframework/commit/97f9ddbb13d8f373e8088f4bb41cb2ccd6df9de7
CVE-2015-3208,HornetQ Selector Implementation,2.5.0.Beta1-2.5.0.Beta1,https://github.com/apache/activemq-artemis/commit/48d9951d879e0c8cbb59d4b64ab59d53ef88310d
CVE-2017-7676,Common library for Plugins,0.6.2-0.7.0,https://github.com/apache/ranger/compare/ccd0badd900f4358b9d1db4c8441a4fbd61c63a0...e3a4d80b0adba24aa6eea5556a1928b468aefb8b
CVE-2010-2076,Apache CXF Common Utilities,2.1-2.1.9,https://github.com/apache/cxf/commit/fec9e63fda69a3ef21679cd811efa2a0c100ce95
CVE-2010-2076,Apache CXF Common Utilities,2.2-2.2.8,https://github.com/apache/cxf/commit/63a0a674a46aa24bf020bcb3d9e71bc0ad130c64
CVE-2022-35912,Grails,3.0.0.BUILD-SNAPSHOT-3.3.15.BUILD-SNAPSHOT,https://github.com/grails/grails-core/commit/c8bb44e13b905d32291aeaace31b762ee8a76e5a
CVE-2022-35912,Grails,5.2.0-SNAPSHOT-5.2.0-SNAPSHOT,https://github.com/grails/grails-core/commit/d3edcf2a1ab0bb1debc10c8d96e799886e90e124
CVE-2022-35912,Grails,4.0.0.BUILD-SNAPSHOT-4.1.1-SNAPSHOT,https://github.com/grails/grails-core/commit/d39324446b81774a8e7af9cdace9c00ede2ede16
CVE-2022-35912,Grails,5.0.0.BUILD-SNAPSHOT-5.1.8,https://github.com/grails/grails-core/commit/34bbedb1497eb25bd9cb0d876192877aad777005
CVE-2022-33980,Apache Commons Configuration,2.0-2.7,https://github.com/apache/commons-configuration/commit/f025bc399e8125ffc7701ac74f09b833c5b5e152
CVE-2021-45029,shenyu-plugin-base,2.4.0-2.4.1,https://github.com/apache/incubator-shenyu/commit/d0b552aabf72719c458674d1fec3d35aeaec0f92
CVE-2021-45456,Apache Kylin - Core Common,4.0.0-4.0.0,https://github.com/apache/kylin/commit/f4daf14dde99b934c92ce2c832509f24342bc845
CVE-2020-11998,ActiveMQ :: Broker,5.15.12-5.15.12,https://github.com/apache/activemq/commit/0d6e5f240ef34bae2e4089102047593bef628e6c
CVE-2020-11989,Apache Shiro :: Web,1.1.0-1.5.2,https://github.com/apache/shiro/commit/b90f91875e5e18c4805013c2fa0567b1700f5a96
CVE-2018-1297,Apache JMeter Core,2.6-3.3,https://github.com/apache/jmeter/compare/f65fce9ba1834a3b3aff67d654015e516912f5a8...172adcc2648abaa6349a737a74b5f13cb7927ac8
CVE-2014-3490,RESTEasy JAXB Provider,"2.3.1-2.3.7.Final, 3.0.0.FINAL-3.0.8.FINAL",https://github.com/resteasy/Resteasy/commit/240da98bc6437a44b3b267cb6d0d8bac3691b2f7
CVE-2021-39132,Rundeck library rundeck-core,3.4.0-alpha1-20210330-3.4.2-20210803,https://github.com/rundeck/rundeck/commit/850d12e21d22833bc148b7f458d7cb5949f829b6
CVE-2021-39132,Rundeck library rundeck-core,1.4.4-3.3.13-20210614,https://github.com/rundeck/rundeck/commit/850d12e21d22833bc148b7f458d7cb5949f829b6
CVE-2020-1957,Apache Shiro :: Core,1.5.0-1.5.1,https://github.com/apache/shiro/commit/f8722302e614c30cff7228fca549a882f98e6e6b
CVE-2020-1957,Apache Shiro :: Core,1.5.0-1.5.1,https://github.com/apache/shiro/commit/f8722302e614c30cff7228fca549a882f98e6e6b
CVE-2020-1953,Apache Commons Configuration,2.2-2.6,https://github.com/apache/commons-configuration/commit/add7375cf37fd316d4838c6c56b054fc293b4641
CVE-2020-1938,tomcat-coyote,8.0.0-RC1-8.5.50,https://github.com/apache/tomcat/commit/bd5ebb63e438a253bbd9b035425ece915d3feb21
CVE-2020-1938,tomcat-coyote,9.0.0.M1-9.0.30,https://github.com/apache/tomcat/commit/4c933d80e340b4a841a672060351b2190b326782
CVE-2020-1938,tomcat-coyote,7.0.0-7.0.99,https://github.com/apache/tomcat/commit/0f725b323a74b64cdb35fce04b54427582ad6063
CVE-2020-1938,tomcat-embed-core,7.0.0-7.0.99,https://github.com/apache/tomcat/commit/0f725b323a74b64cdb35fce04b54427582ad6063
CVE-2020-1938,tomcat-embed-core,9.0.0.M1-9.0.30,https://github.com/apache/tomcat/commit/4c933d80e340b4a841a672060351b2190b326782
CVE-2020-1938,tomcat-embed-core,8.0.0-RC1-8.5.50,https://github.com/apache/tomcat/commit/bd5ebb63e438a253bbd9b035425ece915d3feb21
CVE-2018-1287,Apache JMeter Core,2.6-3.3,https://github.com/apache/jmeter/commit/8a0154759224243fb72dd41a4a65ad0f5612a739
CVE-2017-12633,Camel :: Hessian (deprecated),2.19.0-2.19.3,https://github.com/apache/camel/compare/05ec7972007d468526e8c8b258a36ecf04316119...2de79b4d0020f8a69affb35cf0458f7db983574b
CVE-2017-12633,Camel :: Hessian (deprecated),2.20.0-2.20.0,https://github.com/apache/camel/compare/05ec7972007d468526e8c8b258a36ecf04316119...2de79b4d0020f8a69affb35cf0458f7db983574b
CVE-2017-12633,Camel :: Hessian (deprecated),2.17.0-2.17.7,https://github.com/apache/camel/compare/05ec7972007d468526e8c8b258a36ecf04316119...2de79b4d0020f8a69affb35cf0458f7db983574b
CVE-2017-12633,Camel :: Hessian (deprecated),2.18.0-2.18.5,https://github.com/apache/camel/compare/05ec7972007d468526e8c8b258a36ecf04316119...2de79b4d0020f8a69affb35cf0458f7db983574b
CVE-2017-12633,Camel :: Hessian (deprecated),2.19.0-2.19.3,https://github.com/apache/camel/compare/05ec7972007d468526e8c8b258a36ecf04316119...2de79b4d0020f8a69affb35cf0458f7db983574b
CVE-2017-12633,Camel :: Hessian (deprecated),2.20.0-2.20.0,https://github.com/apache/camel/compare/05ec7972007d468526e8c8b258a36ecf04316119...2de79b4d0020f8a69affb35cf0458f7db983574b
CVE-2017-12633,Camel :: Hessian (deprecated),2.17.0-2.17.7,https://github.com/apache/camel/compare/05ec7972007d468526e8c8b258a36ecf04316119...2de79b4d0020f8a69affb35cf0458f7db983574b
CVE-2017-12633,Camel :: Hessian (deprecated),2.18.0-2.18.5,https://github.com/apache/camel/compare/05ec7972007d468526e8c8b258a36ecf04316119...2de79b4d0020f8a69affb35cf0458f7db983574b
CVE-2021-46361,Apache FreeMarker,2.3.24-atlassian-2-2.3.31-atlassian-2,https://github.com/apache/freemarker/commit/617ad6fc005fefc0a0e4cd211c903a6b5a84e5bb
CVE-2023-34042,spring-security-config,5.7.9-5.7.10,https://github.com/spring-projects/spring-security/commit/5b293d21161e946bf241d9e974b9af93cfafaaac
CVE-2023-34042,spring-security-config,5.8.4-5.8.6,https://github.com/spring-projects/spring-security/commit/5b293d21161e946bf241d9e974b9af93cfafaaac
CVE-2023-34042,spring-security-config,6.0.4-6.0.6,https://github.com/spring-projects/spring-security/commit/5b293d21161e946bf241d9e974b9af93cfafaaac
CVE-2023-34042,spring-security-config,6.1.1-6.1.3,https://github.com/spring-projects/spring-security/commit/5b293d21161e946bf241d9e974b9af93cfafaaac
CVE-2014-4172,Jasig CAS Client for Java - Core,3.1.11-3.3.1,https://github.com/apereo/java-cas-client/commit/ae37092100c8eaec610dab6d83e5e05a8ee58814
CVE-2014-4172,Apereo CAS Client for Java,3.1.11-3.3.1,https://github.com/apereo/java-cas-client/commit/ae37092100c8eaec610dab6d83e5e05a8ee58814
CVE-2019-0192,Apache Solr (module: core),6.0.0-6.6.5,https://issues.apache.org/jira/secure/attachment/12961503/SOLR-13301.patch
CVE-2015-1831,XWork: Core,2.3.20,https://github.com/apache/struts/commit/d832747d647df343ed07a58b1b5e540a05a4d51b
CVE-2017-5651,tomcat-coyote,9.0.0.M1-9.0.0.M18,https://github.com/apache/tomcat/commit/9233d9d6a018be4415d4d7d6cb4fe01176adf1a8
CVE-2017-5651,tomcat-coyote,8.5.0-8.5.12,https://github.com/apache/tomcat85/commit/494429ca210641b6b7affe89a2b0a6c0ff70109b
CVE-2017-5651,tomcat-embed-core,8.5.0-8.5.12,https://github.com/apache/tomcat85/commit/494429ca210641b6b7affe89a2b0a6c0ff70109b
